
id,name,description,desired_role,start_date,end_date,HTML,CSS,JavaScript,TypeScript,Python,Ruby,PHP,Java,C#,C++,Go,Rust,Swift,Kotlin,React,Vue,Angular,Node.js,Express,Django,Flask,Rails,Laravel,Spring,.NET,AWS,Azure,GCP,Docker,Kubernetes,MySQL,PostgreSQL,MongoDB,Git,Linux,Agile,Scrum
233,ニュース配信アプリ開発,"当プロジェクトではデータ分析やアーキテクチャ設計などに取り組んでいます。
[主な業務]
データ分析
アーキテクチャ設計
システム設計
運用保守
セキュリティ強化
実装
これらの取り組みにより、レスポンス時間短縮を目指しています。",テクニカルリード,2024-05-02,2025-08-24,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
234,健康管理アプリ開発,システム設計や実装を中心に行っている。また、クラウド移行、チームマネジメント、アーキテクチャ設計、パフォーマンス改善やCI/CD構築にも取り組んでいる。目指しているのはユーザー満足度向上である。,バックエンドエンジニア,2024-09-28,,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0
235,顧客管理システム構築,現在進行中の案件においてはデータベース設計、クラウド移行、デプロイ、リファクタリングやチームマネジメントに取り組んでいます。目的は運用コスト削減です。,データサイエンティスト,2024-03-16,2025-07-01,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
236,教育向けアプリ実装,当プロジェクトではパフォーマンス改善、クラウド移行やシステム設計に取り組んでいます。目的は品質改善です。,PM,2024-11-29,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
237,HRテックサービス導入,"本プロジェクトではアーキテクチャ設計や要件定義などに取り組んでいる。
[主な業務]
アーキテクチャ設計
要件定義
要件分析
UI/UX設計",技術リーダー,2024-06-29,2025-10-24,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
238,動画配信サービス実装,"本プロジェクトではチームマネジメントやシステム設計などに取り組んでいる。
[実施内容]
チームマネジメント
システム設計
デプロイ
タスク管理
UI/UX設計",PM,2024-08-19,2025-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
239,教育向けアプリ設計,当プロジェクトではレビュー、運用保守、データ分析や要件定義に取り組んでいます。,テクニカルリード,2024-10-23,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
240,画像認識システム構築,本プロジェクトでは実装、タスク管理、デプロイやデータベース設計に取り組んでいる。目的はユーザビリティ向上である。,フルスタックエンジニア,2025-06-21,,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0
241,ニュース配信アプリ改善,UI/UX設計、アーキテクチャ設計、データベース設計やドキュメント作成などの開発に取り組んでいます。目指しているのは性能向上です。,テクニカルリード,2025-07-05,2026-11-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
242,予約管理システム実装,"現在進行中の案件においてはCI/CD構築やテストなどに取り組んでいます。
[実施内容]
CI/CD構築
テスト
リファクタリング
これらの取り組みにより、ユーザー満足度向上を目指しています。",バックエンドエンジニア,2024-10-14,2025-08-04,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0
243,サブスク管理サービス改善,システム設計や実装を中心に行っています。また、ドキュメント作成、セキュリティ強化、要件分析、レビューやパフォーマンス改善にも取り組んでいます。目指しているのは性能向上です。,QAエンジニア,2025-07-16,,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
244,クラウド移行プロジェクト導入,インフラ構築、データ分析やリファクタリングなどの開発に取り組んでいます。,フロントエンドエンジニア,2024-04-10,2024-11-23,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
245,セキュリティ強化プロジェクト導入,当プロジェクトでは実装、要件定義、チームマネジメント、アーキテクチャ設計やセキュリティ強化に取り組んでいる。,インフラエンジニア,2024-04-03,2025-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
246,画像認識システム開発,当プロジェクトではタスク管理、UI/UX設計やテストに取り組んでいます。,インフラエンジニア,2024-04-30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0
247,予約管理システム設計,本プロジェクトではデータ分析、リファクタリング、実装、クラウド移行、要件分析やコーディングに取り組んでいる。目的は性能向上である。,PM,2024-05-07,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
248,SNSアプリ実装,"現プロジェクトにおいてシステム設計や運用保守などに取り組んでいる。
[主な作業]
システム設計
運用保守
セキュリティ強化",SE,2024-05-02,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
249,ニュース配信アプリ構築,"本プロジェクトでは要件分析やセキュリティ強化などに取り組んでいる。
[実施内容]
要件分析
セキュリティ強化
技術選定
アーキテクチャ設計
リファクタリング
コーディング
これらの取り組みにより、品質改善を目指している。",QAエンジニア,2025-01-16,2026-07-16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
250,在庫管理システム導入,"現プロジェクトにおいてデプロイや要件定義などに取り組んでいる。
[主な業務]
デプロイ
要件定義
UI/UX設計
データ分析
リファクタリング
これらの取り組みにより、性能向上を目指している。",UI/UXデザイナー,2025-01-20,2025-08-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,物流管理システム構築,当プロジェクトではUI/UX設計、技術選定、テストやレビューに取り組んでいます。目的はリリースサイクルの短縮です。,バックエンドエンジニア,2024-06-17,2025-05-27,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0
252,旅行予約システム導入,"本プロジェクトではシステム設計やタスク管理などに取り組んでいる。
[主な作業]
システム設計
タスク管理
アーキテクチャ設計",SE,2024-02-25,2025-03-23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
253,クラウド移行プロジェクト導入,"当プロジェクトではコーディングやデータベース設計などに取り組んでいる。
[主な業務]
コーディング
データベース設計
チームマネジメント
デプロイ",テクニカルリード,2024-12-06,2025-06-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
254,物流管理システム設計,システム設計や実装を中心に行っています。目指しているのはユーザー満足度向上です。,データサイエンティスト,2025-09-19,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
255,顧客管理システム開発,システム設計や実装を中心に行っています。,データサイエンティスト,2024-07-16,,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0
256,物流管理システム実装,当プロジェクトでは要件分析、ドキュメント作成、テストや自動テスト導入に取り組んでいる。目的はユーザビリティ向上である。,UI/UXデザイナー,2024-09-23,2025-10-07,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
257,データ分析基盤導入,当プロジェクトではリファクタリング、アーキテクチャ設計、データ分析やセキュリティ強化に取り組んでいる。目的は品質改善である。,SE,2025-04-07,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
258,SNSアプリ改善,"現プロジェクトにおいて自動テスト導入や要件定義などに取り組んでいる。
[主な業務]
自動テスト導入
要件定義
アーキテクチャ設計
セキュリティ強化
パフォーマンス改善
システム設計",UI/UXデザイナー,2025-01-28,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
259,旅行予約システム開発,このプロジェクトではシステム設計、アーキテクチャ設計やデータベース設計に取り組んでいます。目的はリリースサイクルの短縮です。,フルスタックエンジニア,2025-05-01,2025-12-27,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0
260,データレイク構築導入,"このプロジェクトではデータベース設計やタスク管理などに取り組んでいます。
[実施内容]
データベース設計
タスク管理
テスト
技術選定
UI/UX設計
自動テスト導入
これらの取り組みにより、レスポンス時間短縮を目指しています。",UI/UXデザイナー,2025-02-27,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
261,ブロックチェーン開発開発,現在進行中の案件においてはタスク管理、CI/CD構築やドキュメント作成に取り組んでいます。目的は性能向上です。,PM,2025-06-02,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
262,チャットボット構築,本プロジェクトではデプロイ、タスク管理やインフラ構築に取り組んでいる。,フロントエンドエンジニア,2025-09-22,2026-12-31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
263,SNSアプリ導入,現在進行中の案件においては技術選定、データ分析、要件分析、タスク管理やアーキテクチャ設計に取り組んでいます。目的は性能向上です。,エンジニアリングマネージャ,2024-02-08,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
264,チャットボット導入,当プロジェクトでは要件分析、デプロイ、運用保守やデータ分析に取り組んでいる。,UI/UXデザイナー,2025-03-22,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
265,音声認識システム導入,"現プロジェクトにおいて実装や自動テスト導入などに取り組んでいる。
[主な作業]
実装
自動テスト導入
パフォーマンス改善
データ分析
タスク管理",UI/UXデザイナー,2025-11-09,2026-04-24,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,機械学習モデル開発導入,システム設計や実装を中心に行っている。また、要件分析、リファクタリング、ドキュメント作成、CI/CD構築、デプロイや技術選定にも取り組んでいる。,UI/UXデザイナー,2024-11-30,2026-08-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
267,SNSアプリ実装,本プロジェクトではドキュメント作成、実装、アーキテクチャ設計やデータ分析に取り組んでいる。,データサイエンティスト,2024-12-22,2026-02-07,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
268,動画配信サービス設計,"当プロジェクトではUI/UX設計やパフォーマンス改善などに取り組んでいます。
[主な作業]
UI/UX設計
パフォーマンス改善
実装
これらの取り組みにより、ユーザー満足度向上を目指しています。",バックエンドエンジニア,2024-04-28,,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0
269,BIツール導入開発,現プロジェクトにおいて要件分析、テスト、セキュリティ強化や自動テスト導入に取り組んでいる。目的は品質改善である。,PM,2025-01-09,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
270,SNSアプリ開発,現プロジェクトにおいて運用保守、UI/UX設計、チームマネジメントや技術選定に取り組んでいる。,フロントエンドエンジニア,2024-10-15,,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
271,eラーニングシステム設計,本プロジェクトではデータ分析、コーディングやドキュメント作成に取り組んでいる。,エンジニアリングマネージャ,2025-05-18,2025-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
272,データレイク構築導入,"このプロジェクトでは要件分析やリファクタリングなどに取り組んでいます。
[主な作業]
要件分析
リファクタリング
テスト
実装
インフラ構築
チームマネジメント
これらの取り組みにより、品質改善を目指しています。",インフラエンジニア,2024-01-29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
273,セキュリティ強化プロジェクト改善,このプロジェクトではシステム設計、データベース設計、コーディングやデプロイに取り組んでいます。,PM,2025-05-24,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
274,チャットボット導入,"当プロジェクトでは実装や技術選定などに取り組んでいます。
[主な作業]
実装
技術選定
自動テスト導入
これらの取り組みにより、バグ発生率低減を目指しています。",データサイエンティスト,2024-09-21,2025-03-07,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0
275,不動産プラットフォーム改善,"当プロジェクトではシステム設計や実装などに取り組んでいる。
[主な作業]
システム設計
実装
要件定義
コーディング
レビュー
セキュリティ強化
これらの取り組みにより、ユーザー満足度向上を目指している。",バックエンドエンジニア,2025-03-01,,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
276,顧客管理システム実装,現プロジェクトにおいて技術選定、データベース設計、セキュリティ強化、コーディング、運用保守やパフォーマンス改善に取り組んでいる。,エンジニアリングマネージャ,2024-06-12,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
277,eラーニングシステム開発,技術選定や設計レビューを行っている。また、運用保守、ドキュメント作成、実装、パフォーマンス改善、アーキテクチャ設計やデプロイにも取り組んでいる。目指しているのはリリースサイクルの短縮である。,テクニカルリード,2025-01-07,2026-02-17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
278,ニュース配信アプリ開発,システム設計や実装を中心に行っている。目指しているのは運用コスト削減である。,技術リーダー,2024-11-18,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
279,IoTプラットフォーム導入,"当プロジェクトではドキュメント作成やセキュリティ強化などに取り組んでいる。
[主な作業]
ドキュメント作成
セキュリティ強化
リファクタリング
コーディング
インフラ構築
自動テスト導入",SE,2024-01-10,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
280,動画配信サービス導入,当プロジェクトではCI/CD構築、チームマネジメントやレビューに取り組んでいる。目的は性能向上である。,フルスタックエンジニア,2024-05-29,,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
281,物流管理システム導入,"現在進行中の案件においては要件分析や実装などに取り組んでいます。
[主な業務]
要件分析
実装
データ分析",インフラエンジニア,2024-11-30,2025-10-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0
282,健康管理アプリ構築,セキュリティ強化、デプロイ、UI/UX設計、クラウド移行やパフォーマンス改善などの開発に取り組んでいる。,バックエンドエンジニア,2024-04-14,,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1
283,教育向けアプリ開発,"現在進行中の案件においてはタスク管理やCI/CD構築などに取り組んでいます。
[主な業務]
タスク管理
CI/CD構築
インフラ構築",テクニカルリード,2025-02-21,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
284,データ分析基盤開発,現在進行中の案件においてはコーディング、セキュリティ強化やデプロイに取り組んでいます。,PM,2024-01-16,2025-05-04,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
