id,name,description,start_date,end_date,desired_role,HTML,CSS,JavaScript,TypeScript,Python,Ruby,PHP,Java,C#,C++,Go,Rust,Swift,Kotlin,React,Vue,Angular,Node.js,Express,Django,Flask,Rails,Laravel,Spring,.NET,AWS,Azure,GCP,Docker,Kubernetes,MySQL,PostgreSQL,MongoDB,Git,Linux,Agile,Scrum
200,金融機関向けポイント連携申請ワークフロー開発イニシアチブ,業務フローを再定義し現行資産との共存を段階的に図る。観測データを分析しリリース後の改善ポイントを定常化する。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。,2021-08-27,2022-07-17,ソフトウェアエンジニア,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0
201,モバイルファースト生産管理API連携標準化対応,マルチベンダー体制を統括しリスクと課題の早期解消を図る。モバイルとWebの共通コンポーネント戦略を策定する。,2024-05-04,,上級SE,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0
202,エンタープライズ設備稼働クラウド移行共同開発,CI/CD基盤を整備して短いサイクルでのリリースを実現する。ゼロトラスト構成を想定したネットワーク設計を進める。マルチベンダー体制を統括しリスクと課題の早期解消を図る。,2023-11-19,2024-12-28,システムエンジニア,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
203,公共団体向け訪問記録オムニチャネル化刷新案件,クラウドネイティブ化の選定指針をまとめ関係者に共有する。データ品質メトリクスを定め継続的な監査対応を可能にする。,2023-10-17,,iOSエンジニア,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0
204,リアルタイムコンテンツ管理業務自動化DX計画,UI/UX観点で仮説検証を繰り返し顧客満足度を高める。観測データを分析しリリース後の改善ポイントを定常化する。,2022-10-29,2023-05-11,テックリード,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
205,モバイルファースト顧客サポートマイクロサービス化開発イニシアチブ,マルチベンダー体制を統括しリスクと課題の早期解消を図る。クラウド運用ガイドラインに沿って権限設計を策定する。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2020-10-27,2022-03-23,ソフトウェアエンジニア,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
206,社会インフラ向け顧客管理SFA再構築推進プロジェクト,アーキテクチャレビューでセキュリティとパフォーマンスを両立する。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2021-12-26,2022-06-12,フルスタックエンジニア,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0
207,AIダッシュボードWebフロント刷新モダナイゼーション,段階リリースに備え移行リハーサルと利用者教育を実施する。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。アーキテクチャレビューでセキュリティとパフォーマンスを両立する。,2022-04-18,2023-07-02,テックリード,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0
208,AI訪問記録API連携強化プロジェクト,データ品質メトリクスを定め継続的な監査対応を可能にする。CI/CD基盤を整備して短いサイクルでのリリースを実現する。ゼロトラスト構成を想定したネットワーク設計を進める。,2021-09-13,2022-09-07,モバイルエンジニア,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0
209,次世代財務会計SFA再構築開発イニシアチブ,CI/CD基盤を整備して短いサイクルでのリリースを実現する。UXリサーチの知見を取り入れ利便性重視の改善策を提示する。テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。,2020-07-19,2020-11-11,PL,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1
210,AI契約更新業務自動化標準化対応,アーキテクチャレビューでセキュリティとパフォーマンスを両立する。CI/CD基盤を整備して短いサイクルでのリリースを実現する。,2020-11-09,2021-11-14,フルスタックエンジニア,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1
211,公共団体向けマイナンバーモバイル支援刷新案件,業務フローを再定義し現行資産との共存を段階的に図る。クラウドネイティブ化の選定指針をまとめ関係者に共有する。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2022-08-10,2023-02-17,PM,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0
212,金融機関向け設備点検クラウド移行推進プロジェクト,スクラムイベントを通じてチーム間の可視化と合意形成を支援する。業務フローを再定義し現行資産との共存を段階的に図る。,2022-06-13,,PL,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
213,クラウド型製造IoTSFA再構築推進プロジェクト,クラウド運用ガイドラインに沿って権限設計を策定する。クラウドネイティブ化の選定指針をまとめ関係者に共有する。,2024-01-30,2024-11-22,テックリード,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1
214,次世代販売物流データ統合開発イニシアチブ,モバイルとWebの共通コンポーネント戦略を策定する。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。,2024-01-30,2025-06-27,アプリケーションエンジニア,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
215,UX向上保守作業基幹刷新伴走計画,マルチベンダー体制を統括しリスクと課題の早期解消を図る。アーキテクチャレビューでセキュリティとパフォーマンスを両立する。,2024-01-09,,PL,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1
216,UX向上ポイント連携データ統合開発イニシアチブ,レガシー資産の段階移行方針と影響範囲を精査する。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。,2021-11-06,2022-12-11,フルスタックエンジニア,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1
217,UX向上コンテンツ管理データ統合刷新案件,スクラムイベントを通じてチーム間の可視化と合意形成を支援する。観測データを分析しリリース後の改善ポイントを定常化する。クラウドネイティブ化の選定指針をまとめ関係者に共有する。,2020-07-04,2021-09-17,フロントエンドエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
218,クラウド型会員ポータル申請ワークフロー伴走計画,クラウド運用ガイドラインに沿って権限設計を策定する。現場ヒアリングから業務要件を整理し優先度を明確にする。,2024-05-22,,フロントエンドSWE,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
219,UX向上リアルタイム監視クラウド移行刷新案件,段階リリースに備え移行リハーサルと利用者教育を実施する。観測データを分析しリリース後の改善ポイントを定常化する。業務フローを再定義し現行資産との共存を段階的に図る。,2022-05-23,2023-04-15,バックエンドエンジニア,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1
220,UX向上BtoC接客Webフロント刷新強化プロジェクト,クラウド運用ガイドラインに沿って権限設計を策定する。CI/CD基盤を整備して短いサイクルでのリリースを実現する。API連携基盤を標準化し社内外システムの接続を安定させる。,2021-07-24,2022-05-24,フルスタックエンジニア,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1
221,次世代CI/CD整備Webフロント刷新共同開発,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。,2022-08-18,2023-02-22,PMO,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
222,公共団体向け設備稼働クラウド移行刷新案件,UI/UX観点で仮説検証を繰り返し顧客満足度を高める。利用部門と連携しアジャイルリリースの計画を整備する。,2022-04-01,2023-02-20,Goエンジニア,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1
223,次世代財務会計申請ワークフロー開発イニシアチブ,マルチベンダー体制を統括しリスクと課題の早期解消を図る。データ品質メトリクスを定め継続的な監査対応を可能にする。,2023-11-22,2024-04-18,アプリケーションエンジニア,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
224,モバイルファースト高速トレードオムニチャネル化伴走計画,ゼロトラスト構成を想定したネットワーク設計を進める。モバイルとWebの共通コンポーネント戦略を策定する。段階リリースに備え移行リハーサルと利用者教育を実施する。,2023-10-10,2024-01-19,バックエンドエンジニア,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
225,公共団体向け福祉窓口SFA再構築更改プログラム,テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。クラウド運用ガイドラインに沿って権限設計を策定する。,2024-02-13,2024-10-07,.NETエンジニア,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
226,モバイルファーストダッシュボード業務自動化共同開発,スクラムイベントを通じてチーム間の可視化と合意形成を支援する。クラウドネイティブ化の選定指針をまとめ関係者に共有する。現場ヒアリングから業務要件を整理し優先度を明確にする。,2022-08-30,2023-06-17,プロダクトエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
227,大手製造業向けサービス改善顧客接点強化開発イニシアチブ,テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。CI/CD基盤を整備して短いサイクルでのリリースを実現する。観測データを分析しリリース後の改善ポイントを定常化する。,2024-06-30,,フロントエンドSWE,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
228,エンタープライズ調達管理Webフロント刷新開発イニシアチブ,業務フローを再定義し現行資産との共存を段階的に図る。現場ヒアリングから業務要件を整理し優先度を明確にする。,2023-01-02,2023-11-09,PL,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
229,スマート支払処理申請ワークフロー伴走計画,業務フローを再定義し現行資産との共存を段階的に図る。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。,2023-08-14,,テックリード,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1
230,公共団体向け経営ダッシュボードクラウド移行伴走計画,スクラムイベントを通じてチーム間の可視化と合意形成を支援する。クラウドネイティブ化の選定指針をまとめ関係者に共有する。,2023-08-27,2025-02-12,PMO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
231,クラウド型ダッシュボードAPI連携更改プログラム,クラウド運用ガイドラインに沿って権限設計を策定する。テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。,2023-08-14,,テックリード,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1
232,地方自治体向けクラウド移行SFA再構築共同開発,業務フローを再定義し現行資産との共存を段階的に図る。マルチベンダー体制を統括しリスクと課題の早期解消を図る。データ品質メトリクスを定め継続的な監査対応を可能にする。,2020-06-12,2021-09-19,PMO,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
233,大手製造業向け分析基盤マイクロサービス化開発イニシアチブ,API連携基盤を標準化し社内外システムの接続を安定させる。クラウドネイティブ化の選定指針をまとめ関係者に共有する。,2022-12-02,2023-05-15,データエンジニア,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0
234,UX向上配送指示Webフロント刷新共同開発,業務フローを再定義し現行資産との共存を段階的に図る。観測データを分析しリリース後の改善ポイントを定常化する。,2021-06-18,2022-03-17,モバイルSWE,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1
235,モバイルファースト物流追跡Webフロント刷新DX計画,KPIレビュー会を運営し経営層向けの報告資料を整備する。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。利用部門と連携しアジャイルリリースの計画を整備する。,2022-11-05,,バックエンドエンジニア,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
236,大手製造業向け監視指標データ統合共同開発,現場ヒアリングから業務要件を整理し優先度を明確にする。クラウド運用ガイドラインに沿って権限設計を策定する。,2022-06-22,2023-12-06,データエンジニア,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0
237,金融機関向けマーケティングデータ統合DX計画,UI/UX観点で仮説検証を繰り返し顧客満足度を高める。データ品質メトリクスを定め継続的な監査対応を可能にする。,2020-07-20,2021-07-10,テックリード,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1
238,スマート運用高度化顧客接点強化モダナイゼーション,ゼロトラスト構成を想定したネットワーク設計を進める。レガシー資産の段階移行方針と影響範囲を精査する。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。,2020-12-07,2021-06-30,DevOpsエンジニア,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1
239,地方自治体向け税務照会マイクロサービス化刷新案件,現場ヒアリングから業務要件を整理し優先度を明確にする。API連携基盤を標準化し社内外システムの接続を安定させる。,2020-05-06,2021-04-01,システムアーキテクト,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
240,リアルタイム構成管理基幹刷新更改プログラム,ゼロトラスト構成を想定したネットワーク設計を進める。KPIレビュー会を運営し経営層向けの報告資料を整備する。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。,2020-07-12,2021-09-03,スクラムマスター,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1
241,スマート業務自動化API連携標準化対応,マルチベンダー体制を統括しリスクと課題の早期解消を図る。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。,2023-03-12,2024-07-31,サーバーサイドエンジニア,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0
242,次世代原価管理オムニチャネル化共同開発,データ品質メトリクスを定め継続的な監査対応を可能にする。クラウド運用ガイドラインに沿って権限設計を策定する。クラウドネイティブ化の選定指針をまとめ関係者に共有する。,2023-10-13,2024-05-02,アプリケーションエンジニア,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
